t_s,x,y,heading,bump,bump_strength,energy,hunger,arousal,spikes,active,drive_l,drive_r,kc,kc_active,mbon,cx,modulation,dn_left,dn_right,dn_stop,dn_back,mn9,turn,gate,da_max,elig_mean,depressed,in_odor_good_l,in_odor_good_r,in_odor_bad_l,in_odor_bad_r,in_sugar,in_bitter,in_touch,on_food,on_hazard
1.05,4.99113130569458,10.850022315979004,2.223745107650757,2.7167751585262523,0.3680171917579857,0.9790000000000023,0.020999999999997687,0.0,618,584,1.0548562533227979,0.9451437466772021,15.0,15,7.0,26.0,0.03797146677970886,17.26309927186224,18.634505604932187,0.0,0.0,0.0,0.06857031665349726,1.0,0.7475729584693909,0.034842249006032944,0.0012688040733337402,0.09115834388229976,0.09276824849005769,0.025671645998954773,0.024924833172311388,0.0,0.0,0.02242715120315552,False,False
1.055,4.935286045074463,10.901139259338379,2.2615482807159424,2.8828112029909043,0.9007146849428836,0.9789000000000023,0.021099999999997676,0.0,657,625,1.0502848988792313,0.9497151011207687,27.0,27,4.0,24.0,0.03799193352460861,15.824507665873721,17.081630137854503,0.0,0.0,0.0,0.06285612359903911,1.0,0.7488151788711548,0.03486362099647522,0.0012826919555664062,0.08990904920113564,0.09124889032604773,0.02581916361426314,0.025076563470065594,0.0,0.0,0.03189541101455688,False,False
1.06,4.8566179275512695,10.934072494506836,2.2916111946105957,2.4491484710743974,0.5570841104485712,0.9788000000000023,0.021199999999997665,0.0,659,626,1.0460944906392953,0.9539055093607047,33.0,33,2.0,31.0,0.03815853223204613,14.505798693717578,15.658160959699961,0.0,0.0,0.0,0.057618113299119145,1.0,0.7500028014183044,0.03489529713988304,0.0012965798377990723,0.08870693626844615,0.0898485323836404,0.026007674944897495,0.025266705391307674,0.0,0.0,0.04131455898284912,False,False
1.065,4.815125942230225,10.989209175109863,2.2855093479156494,2.5028171803791848,0.9999999999999999,0.9787000000000023,0.021299999999997654,0.0,620,589,1.0422532830860207,0.9577467169139793,47.0,47,5.0,16.0,0.03807394951581955,13.296982135907779,14.353314213058297,0.0,0.0,0.0,0.052816603857525915,1.0,0.7512089014053345,0.03508467599749565,0.0013106465339660645,0.08771845884621124,0.0888440049700437,0.026065995916724205,0.025318313855677843,0.0,0.0,0.014617040157318115,False,False
1.07,4.694798946380615,11.057412147521973,2.2938103675842285,2.6095578115169094,0.9145604864626311,0.9786000000000024,0.021399999999997643,0.0,666,622,0.7053988428288525,1.2946011571711475,20.0,20,6.0,33.0,0.03814583644270897,20.522233624582128,13.157204695303438,0.0,0.0,0.0,-0.3682514464639345,1.0,0.7524545192718506,0.03506419062614441,0.0013245940208435059,0.08571566595168145,0.08678575237064293,0.026263521673778694,0.025507390964776278,0.0,0.0,0.01472445845603943,False,False
1.075,4.578242301940918,11.060990333557129,2.3234663009643555,-2.650350195138779,0.34959555618890376,0.9785000000000024,0.021499999999997632,0.0,709,663,0.7299489392597814,1.2700510607402187,61.0,61,3.0,29.0,0.038190584629774094,18.812047489200282,12.060770970694819,0.0,0.0,0.0,-0.3375638259252732,1.0,0.7536396384239197,0.03533788025379181,0.001338660717010498,0.08451497195226432,0.08544178397270522,0.026506662058333557,0.02575613713512818,0.0,0.0,0.016411836147308352,False,False
1.08,4.491689205169678,11.185667037963867,2.308788776397705,2.6109262870353156,0.7601606844554338,0.9784000000000024,0.02159999999999762,0.0,609,575,0.7524531943214664,1.2475468056785337,33.0,33,8.0,27.0,0.03813124820590019,17.244376865100257,11.055706723136916,0.0,0.0,0.0,-0.309433507098167,1.0,0.7547706365585327,0.0354011096060276,0.001352846622467041,0.0826381764560936,0.08355466831941138,0.02657416897515456,0.025814796487490337,0.0,0.0,0.0126068115234375,False,False
1.085,4.4541239738464355,11.320380210876465,2.263184070587158,2.372597671400879,0.31105347071325484,0.9783000000000024,0.02169999999999761,0.0,628,593,0.7730820947946776,1.2269179052053225,23.0,23,3.0,39.0,0.03817296773195267,15.807345459675235,10.134397829542173,0.0,0.0,0.0,-0.28364738150665303,1.0,0.7559205889701843,0.03540271520614624,0.0013670921325683594,0.08098081652323387,0.0820640331581233,0.026503439682225387,0.02572576360156139,0.0,0.0,0.019947450160980228,False,False
1.09,4.4685187339782715,11.309660911560059,2.2333855628967285,2.5685217941619882,0.714171322129596,0.9782000000000024,0.0217999999999976,0.0,639,601,0.7919919202284544,1.2080080797715456,28.0,28,5.0,18.0,0.03808875009417534,14.490066671368965,9.289864677080326,0.0,0.0,0.0,-0.26001009971443195,1.0,0.7571106553077698,0.03540884330868721,0.0013812780380249023,0.08102218657235287,0.08228068315858623,0.02646848869820436,0.02567619550973177,0.0,0.0,0.015121670961380007,False,False
1.095,4.495600700378418,11.343709945678711,2.203965663909912,2.809209339461819,0.9362520549999456,0.9781000000000024,0.021899999999997588,0.0,610,568,0.8093259268760832,1.1906740731239167,29.0,29,2.0,28.0,0.03804217278957367,13.28256111542155,8.51570928732363,0.0,0.0,0.0,-0.238342591404896,1.0,0.7582406401634216,0.03543056547641754,0.00139540433883667,0.08098082251101714,0.08234192281402629,0.02638316402832667,0.02557944894457857,0.0,0.0,0.016388062238693237,False,False
1.1,4.46848201751709,11.445637702941895,2.2033586502075195,1.5455811438868863,0.34508744775618755,0.9780000000000024,0.021999999999997577,0.0,678,640,0.825215432969743,1.174784567030257,47.0,47,3.0,31.0,0.03796415776014328,12.175681022469755,7.806066846713328,0.0,0.0,0.0,-0.21848070878782133,1.0,0.7593169808387756,0.03559037670493126,0.0014096498489379883,0.0798243360510094,0.08110536189408334,0.026399226238330208,0.025589692716797195,0.0,0.0,0.024368906021118165,False,False
1.105,4.439557075500488,11.469633102416992,2.179025650024414,2.202826401740864,0.6215317734685823,0.9779000000000024,0.022099999999997566,0.0,712,667,0.8397808135555977,1.1602191864444023,36.0,36,6.0,30.0,0.03789431229233742,19.494374270597273,15.488894609487216,0.0,0.0,0.0,-0.20027398305550284,1.0,0.7604638934135437,0.03571610525250435,0.0014241337776184082,0.07934495943908872,0.08075098833069186,0.026377678538362186,0.02556291020785769,0.0,0.0,0.02590367794036865,False,False
1.11,4.402337074279785,11.579127311706543,2.232858419418335,2.7237645295277484,0.8683196303259976,0.9778000000000024,0.022199999999997555,0.0,791,750,0.8531324124259646,1.1468675875740353,47.0,47,6.0,32.0,0.038031917065382004,17.869843081380832,14.198153392029948,0.0,0.0,0.0,-0.18358448446754422,1.0,0.7616471648216248,0.035881564021110535,0.001438438892364502,0.07797747136093658,0.07902729543857258,0.026520900428295135,0.025710200425237417,0.0,0.0,0.02007779359817505,False,False
1.115,4.45494270324707,11.763236045837402,2.2347826957702637,2.1078715668706485,0.5765865402553199,0.9777000000000025,0.022299999999997544,0.0,600,564,0.8653713780571342,1.1346286219428658,32.0,32,2.0,27.0,0.038300540298223495,16.380689491265763,13.014973942694118,0.0,0.0,0.0,-0.16828577742858225,1.0,0.762769341468811,0.03594273328781128,0.0014529824256896973,0.07703434968553464,0.07793321026985826,0.026345937512815,0.025537810288369656,0.0,0.0,0.016826850175857545,False,False
1.12,4.414623260498047,11.857851028442383,2.242093563079834,2.4040110686593192,0.19321714202798115,0.9776000000000025,0.022399999999997533,0.0,605,565,0.8765904298857063,1.1234095701142937,29.0,29,6.0,27.0,0.03862030431628227,15.015632033660282,11.93039278080294,0.0,0.0,0.0,-0.1542619626428671,1.0,0.7638368010520935,0.035971540957689285,0.0014673471450805664,0.07617014806283,0.07702604302298259,0.026384183826545875,0.02557239029556513,0.0,0.0,0.02076735258102417,False,False
1.125,4.285712718963623,11.848315238952637,2.289842128753662,,0.0,0.9775000000000025,0.022499999999997522,0.0,610,571,0.8868745607285642,1.1131254392714358,46.0,46,3.0,17.0,0.038669947534799576,13.76432936418859,10.936193382402694,0.0,0.0,0.0,-0.14140679908929482,1.0,0.7649227380752563,0.03611866384744644,0.0014818310737609863,0.07496142165362818,0.07559961676597576,0.026764795184135437,0.02595155422265331,0.0,0.0,0.016585745811462403,False,False
1.1300000000000001,4.212944984436035,11.811149597167969,2.3336546421051025,2.8867559200492585,0.8782793103634208,0.9774000000000025,0.02259999999999751,0.0,570,544,0.8963016806678504,1.1036983193321495,38.0,38,2.0,14.0,0.03860333189368248,12.617301917172874,10.024843933869136,0.0,0.0,0.0,-0.12962289916518693,1.0,0.7659509778022766,0.03622721880674362,0.0014963746070861816,0.0744116808443018,0.07486305395141225,0.02704803210993608,0.026240438067664705,0.0,0.0,0.022018785476684573,False,False
1.135,4.200160026550293,11.805561065673828,2.3738622665405273,2.8153960116938723,0.8506296229558812,0.9773000000000025,0.0226999999999975,0.0,510,480,0.9049432072788629,1.0950567927211372,13.0,13,5.0,13.0,0.03850483149290085,11.5658600907418,9.189440272713373,0.0,0.0,0.0,-0.11882099090142137,1.0,0.7669267058372498,0.03614352270960808,0.001510918140411377,0.07430763568667056,0.07460001659393292,0.027139449181656044,0.02634536862994234,0.0,0.0,0.02340357542037964,False,False
1.1400000000000001,4.135103225708008,11.848885536193848,2.3957066535949707,1.6573524562765958,0.49903816028924564,0.9772000000000025,0.02279999999999749,0.0,674,636,0.912864606672291,1.087135393327709,34.0,34,3.0,25.0,0.03843235224485397,10.602038416513317,8.423653583320592,0.0,0.0,0.0,-0.10891924165963625,1.0,0.7678974270820618,0.036178503185510635,0.0015253424644470215,0.07350862591713649,0.07370609384495748,0.02728098692993323,0.0264895746173958,0.0,0.0,0.030393083095550538,False,False
1.145,4.0887227058410645,11.872928619384766,2.4300687313079834,2.7647801667542797,0.4345084195049088,0.9771000000000025,0.022899999999997478,0.0,670,627,0.9201258894496,1.0798741105504,42.0,42,6.0,29.0,0.038369666785001755,9.718535215137207,7.721682451377209,0.0,0.0,0.0,-0.0998426381879999,1.0,0.768814742565155,0.03630301356315613,0.0015399456024169922,0.07306308245658856,0.07310533152272287,0.0274267482260863,0.026646079495549202,0.0,0.0,0.019839558601379394,False,False
1.1500000000000001,3.96586275100708,11.939983367919922,2.417026996612549,2.483159541145103,0.9990029645856698,0.9770000000000025,0.022999999999997467,0.0,657,624,0.9267820653288,1.0732179346711999,26.0,26,5.0,27.0,0.03835141286253929,8.908657280542439,7.078208913762441,0.0,0.0,0.0,-0.0915224183389999,1.0,0.7698051929473877,0.03632549196481705,0.0015544891357421875,0.07164592226191097,0.07174813841655833,0.027616196312010288,0.026818324501315754,0.0,0.0,0.023328485488891604,False,False
1.155,3.760906457901001,11.9927396774292,2.398609161376953,2.0788366299229555,0.601951763175082,0.9769000000000025,0.023099999999997456,0.0,607,585,0.9328835598847334,1.0671164401152666,26.0,26,2.0,25.0,0.03842216357588768,16.4996025071639,14.821691504282235,0.0,0.0,0.0,-0.08389555014408323,1.0,0.7707372307777405,0.03632621467113495,0.0015690922737121582,0.06961175081320091,0.06981432620435936,0.02800984773784876,0.02718538356324037,0.0,0.0,0.0126328182220459,False,False
1.16,3.5839736461639404,12.025548934936523,2.4117743968963623,2.5940443145240555,0.946016198915573,0.9768000000000026,0.023199999999997445,0.0,595,559,0.9384765965610057,1.0615234034389944,35.0,35,4.0,22.0,0.03837493062019348,15.124635631566907,13.586550545592049,0.0,0.0,0.0,-0.0769042542987429,1.0,0.7716185450553894,0.03640775382518768,0.0015837550163269043,0.06824263152976814,0.06837973194383068,0.02838836672405402,0.027562056978543602,0.0,0.0,0.016408778429031372,False,False
1.165,3.5365545749664307,12.125638008117676,2.373274326324463,2.647456269211453,0.486716464561176,0.9767000000000026,0.023299999999997434,0.0,581,539,0.9436035468475885,1.0563964531524115,48.0,48,5.0,18.0,0.03867581859230995,13.864249328936332,12.454338000126045,0.0,0.0,0.0,-0.07049556644051433,1.0,0.7724965810775757,0.03657335415482521,0.0015984177589416504,0.06723195761193815,0.06747298200925175,0.02833719210078319,0.027496481003860634,0.0,0.0,0.021107733249664307,False,False
1.17,3.558631420135498,12.235939979553223,2.330489158630371,2.4391343068242515,0.9931297752323908,0.9766000000000026,0.023399999999997423,0.0,616,580,0.6149699179436228,1.3850300820563772,33.0,33,4.0,23.0,0.038843486458063126,21.04222855152497,11.416476500115541,0.0,0.0,0.0,-0.4812876025704715,1.0,0.7733944654464722,0.03662990406155586,0.0016131401062011719,0.0664544164873658,0.06684845312498494,0.028170763204495113,0.027304993321498237,0.0,0.0,0.018228787183761596,False,False
1.175,3.6042089462280273,12.224333763122559,2.319706439971924,3.0606828579015914,0.43409857589543716,0.9765000000000026,0.023499999999997412,0.0,586,557,0.6470557581149876,1.3529442418850124,29.0,29,5.0,28.0,0.03890964388847351,19.288709505564555,10.465103458439247,0.0,0.0,0.0,-0.4411803023562654,1.0,0.7742384672164917,0.0366300530731678,0.0016278624534606934,0.06672540652751906,0.06716988559750203,0.028111389838159084,0.027233276826639972,0.0,0.0,0.011558992862701418,False,False
1.18,3.6285150051116943,12.282556533813477,2.2764103412628174,1.5979000529741831,0.4807641709635847,0.9764000000000026,0.0235999999999974,0.0,578,539,0.3431344449387387,1.5,21.0,21,4.0,33.0,0.038839053362607956,26.01465038010084,9.59301150356931,0.0,0.0,0.0,-0.8210819438265766,1.0,0.7750847935676575,0.03657706081867218,0.0016426444053649902,0.06648785424729171,0.06704661562883589,0.027990401722490788,0.027091410011053085,0.0,0.0,0.01544588088989258,False,False
1.185,3.6101205348968506,12.367477416992188,2.256488561630249,2.8973815772614993,0.6494134697021111,0.9763000000000026,0.02369999999999739,0.0,699,665,0.39787324119384393,1.5,46.0,46,4.0,26.0,0.038814764469861984,23.84676284842577,8.793593878271867,0.0,0.0,0.0,-0.752658448507695,1.0,0.7759255170822144,0.03674345836043358,0.0016573071479797363,0.06581602848693713,0.06641677067428811,0.0279348436743021,0.027027265168726444,0.0,0.0,0.02304525136947632,False,False
1.19,3.5836260318756104,12.431927680969238,2.265641927719116,2.5976312803025285,0.9911642671595791,0.9762000000000026,0.02379999999999738,0.0,740,683,0.7813838044276904,1.2186161955723096,45.0,45,7.0,28.0,0.03878163546323776,21.859532611056952,16.39412772174921,0.0,0.0,0.0,-0.27327024446538706,1.0,0.7768886685371399,0.03689995035529137,0.001672208309173584,0.06523887578087532,0.06578223461347306,0.027976473793387413,0.02706711335728566,0.0,0.0,0.01528803586959839,False,False
1.195,3.565829038619995,12.569012641906738,2.314833641052246,2.9367045458928174,0.8335070692903592,0.9761000000000026,0.023899999999997368,0.0,716,685,0.7996018207253828,1.2003981792746172,32.0,32,3.0,45.0,0.03887822479009628,20.037904893468873,15.027950411603442,0.0,0.0,0.0,-0.2504977240932716,1.0,0.7777897119522095,0.03691541776061058,0.0016869902610778809,0.06422549633868022,0.06452762491938953,0.02807308143625657,0.027172680323322616,0.0,0.0,0.01439949154853821,False,False
1.2,3.587028980255127,12.71377944946289,2.2863049507141113,2.72927793206959,0.5638933823401119,0.9760000000000026,0.023999999999997357,0.0,608,579,0.48296833566493425,1.5,25.0,25,3.0,29.0,0.03887353464961052,26.701412819013132,13.775621210636487,0.0,0.0,0.0,-0.6462895804188322,1.0,0.7786389589309692,0.036908745765686035,0.0017018914222717285,0.0636201330777256,0.0639854023503138,0.02784544291595618,0.02693937004854282,0.0,0.0,0.01686171054840088,False,False
1.205,3.5257036685943604,12.755495071411133,2.298975944519043,2.4505164873769734,0.5018688790206781,0.9759000000000027,0.024099999999997346,0.0,609,572,0.5260543076928563,1.4739456923071437,49.0,49,7.0,18.0,0.039006613194942474,24.47629508409537,12.62765277641678,0.0,0.0,0.0,-0.5924321153839295,1.0,0.7794378399848938,0.03709278628230095,0.0017167925834655762,0.06307588259379053,0.06340740521748844,0.027971873059868813,0.027061402797698975,0.0,0.0,0.020423753261566164,False,False
1.21,3.4033515453338623,12.712817192077637,2.380045175552368,2.44144568348686,1.0,0.9758000000000027,0.024199999999997335,0.0,548,518,0.565549782051785,1.434450217948215,28.0,28,2.0,10.0,0.03904210031032562,22.43660382708742,11.575348378382047,0.0,0.0,0.0,-0.5430627724352687,1.0,0.7802338600158691,0.03710559383034706,0.0017317533493041992,0.0624389900794872,0.06250854833951824,0.028505522447327774,0.027606176833311718,0.0,0.0,0.01855712652206421,False,False
1.215,3.3708460330963135,12.66472053527832,2.427061080932617,2.8401623420420776,0.7076915774421867,0.9757000000000027,0.024299999999997324,0.0,620,584,0.601753966880803,1.398246033119197,21.0,21,5.0,21.0,0.038996390998363495,20.566886841496803,10.610736013516876,0.0,0.0,0.0,-0.49780754139899636,1.0,0.7810502052307129,0.03704453259706497,0.0017464756965637207,0.06244565935805424,0.062375696863978945,0.02872488150993983,0.027841345096627872,0.0,0.0,0.017595009803771974,False,False
1.22,3.33854079246521,12.66186237335205,2.4771063327789307,2.7593195764984033,0.42800748756446927,0.9756000000000027,0.024399999999997313,0.0,656,620,0.6349411363074027,1.3650588636925973,32.0,32,4.0,36.0,0.038924362510442734,18.852979604705403,9.72650801239047,0.0,0.0,0.0,-0.45632357961574666,1.0,0.7818130254745483,0.03708535432815552,0.0017614960670471191,0.06230553117115034,0.062086751426569955,0.02889730967581272,0.028033917769789696,0.0,0.0,0.017194987535476686,False,False
1.225,3.166945219039917,12.696685791015625,2.5572421550750732,-2.760176372568686,0.547668308547237,0.9755000000000027,0.0244999999999973,0.0,701,660,0.998696041615119,1.001303958384881,30.0,30,5.0,33.0,0.03903615474700928,17.28189797097995,17.249299011357927,0.0,0.0,0.0,-0.0016299479811012318,1.0,0.7825274467468262,0.0371052585542202,0.0017763376235961914,0.061311384840557814,0.06085219891369327,0.029457428803046547,0.028620767407119274,0.0,0.0,0.02910480499267578,False,False
1.23,3.0797505378723145,12.719839096069336,2.5909769535064697,2.4994777567698385,0.6764700596767461,0.9754000000000027,0.02459999999999729,0.0,721,681,1.3321380381471926,0.6678619618528076,60.0,60,7.0,21.0,0.03920027241110802,15.84173980673162,24.14519076041143,0.0,0.0,0.0,0.41517254768399053,1.0,0.7833176255226135,0.037390194833278656,0.0017913579940795898,0.06077979157678767,0.06022808239795252,0.02971096274753412,0.028886509438355766,0.0,0.0,0.020151834487915042,False,False
